"GSEA_ID","Description","background","background_label","Gene","log2FC","rank","core_enrichment","是否为core gene","background_pvalue","background_p.adjust","setSize","enrichmentScore","NES","GSEA_pvalue","GSEA_p.adjust","qvalue","leading_edge","matched_genes"
"Denervation_1_5x_up_Aver","Denervation_1_5x_up_Aver","HSPCcouplevsNormal","HSPC couple vs Normal","COQ10B",-0.264824897219104,14813,TRUE,"Yes",0.0064103175353937,0.0178521889234956,106,-0.310296316068732,-1.06368350224201,0.33272030651341,0.33272030651341,NA,"tags=26%, list=15%, signal=23%",106
"Denervation_1_5x_up_Aver","Denervation_1_5x_up_Aver","HSPCcouplevsNormal","HSPC couple vs Normal","RNF217",-0.266881262211911,14831,TRUE,"Yes",0.000261849725295329,0.00113067794383526,106,-0.310296316068732,-1.06368350224201,0.33272030651341,0.33272030651341,NA,"tags=26%, list=15%, signal=23%",106
"Denervation_1_5x_up_Aver","Denervation_1_5x_up_Aver","HSPCcouplevsNormal","HSPC couple vs Normal","CAV3",-0.285589701737998,15013,TRUE,"Yes",0.000566451383231273,0.00220487590053124,106,-0.310296316068732,-1.06368350224201,0.33272030651341,0.33272030651341,NA,"tags=26%, list=15%, signal=23%",106
"Denervation_1_5x_up_Aver","Denervation_1_5x_up_Aver","HSPCcouplevsNormal","HSPC couple vs Normal","CES5A",-0.305021666191501,15183,TRUE,"Yes",0.00864899175277997,0.0230074072603604,106,-0.310296316068732,-1.06368350224201,0.33272030651341,0.33272030651341,NA,"tags=26%, list=15%, signal=23%",106
"Denervation_1_5x_up_Aver","Denervation_1_5x_up_Aver","HSPCcouplevsNormal","HSPC couple vs Normal","CST3",-0.338571322070773,15432,TRUE,"Yes",0.0064228535613743,0.017876138776762,106,-0.310296316068732,-1.06368350224201,0.33272030651341,0.33272030651341,NA,"tags=26%, list=15%, signal=23%",106
"Denervation_1_5x_up_Aver","Denervation_1_5x_up_Aver","HSPCcouplevsNormal","HSPC couple vs Normal","B2M",-0.34120714383134,15457,TRUE,"Yes",0.0316950416850026,0.0693617789723837,106,-0.310296316068732,-1.06368350224201,0.33272030651341,0.33272030651341,NA,"tags=26%, list=15%, signal=23%",106
"Denervation_1_5x_up_Aver","Denervation_1_5x_up_Aver","HSPCcouplevsNormal","HSPC couple vs Normal","VEGFA",-0.342530211708326,15471,TRUE,"Yes",0.182321626320205,0.283809311373851,106,-0.310296316068732,-1.06368350224201,0.33272030651341,0.33272030651341,NA,"tags=26%, list=15%, signal=23%",106
"Denervation_1_5x_up_Aver","Denervation_1_5x_up_Aver","HSPCcouplevsNormal","HSPC couple vs Normal","PDK3",-0.348004608846017,15516,TRUE,"Yes",0.00586475414605644,0.0165459114485574,106,-0.310296316068732,-1.06368350224201,0.33272030651341,0.33272030651341,NA,"tags=26%, list=15%, signal=23%",106
"Denervation_1_5x_up_Aver","Denervation_1_5x_up_Aver","HSPCcouplevsNormal","HSPC couple vs Normal","GATA6",-0.352188130705968,15553,TRUE,"Yes",0.0112272513498435,0.0287710729524089,106,-0.310296316068732,-1.06368350224201,0.33272030651341,0.33272030651341,NA,"tags=26%, list=15%, signal=23%",106
"Denervation_1_5x_up_Aver","Denervation_1_5x_up_Aver","HSPCcouplevsNormal","HSPC couple vs Normal","TFRC",-0.398689348926743,15857,TRUE,"Yes",0.0144099025159611,0.0356295479930516,106,-0.310296316068732,-1.06368350224201,0.33272030651341,0.33272030651341,NA,"tags=26%, list=15%, signal=23%",106
"Denervation_1_5x_up_Aver","Denervation_1_5x_up_Aver","HSPCcouplevsNormal","HSPC couple vs Normal","CDH22",-0.399338604715985,15863,TRUE,"Yes",0.000364208065889077,0.00150710791000933,106,-0.310296316068732,-1.06368350224201,0.33272030651341,0.33272030651341,NA,"tags=26%, list=15%, signal=23%",106
"Denervation_1_5x_up_Aver","Denervation_1_5x_up_Aver","HSPCcouplevsNormal","HSPC couple vs Normal","IFITM2",-0.403207385469493,15901,TRUE,"Yes",0.0257672192278143,0.0582778018541429,106,-0.310296316068732,-1.06368350224201,0.33272030651341,0.33272030651341,NA,"tags=26%, list=15%, signal=23%",106
"Denervation_1_5x_up_Aver","Denervation_1_5x_up_Aver","HSPCcouplevsNormal","HSPC couple vs Normal","TSPAN11",-0.462813703952848,16262,TRUE,"Yes",0.000977755597883529,0.00354105027734294,106,-0.310296316068732,-1.06368350224201,0.33272030651341,0.33272030651341,NA,"tags=26%, list=15%, signal=23%",106
"Denervation_1_5x_up_Aver","Denervation_1_5x_up_Aver","HSPCcouplevsNormal","HSPC couple vs Normal","SLC6A6",-0.484333969196105,16376,TRUE,"Yes",0.000693680566980012,0.0026401427152229,106,-0.310296316068732,-1.06368350224201,0.33272030651341,0.33272030651341,NA,"tags=26%, list=15%, signal=23%",106
"Denervation_1_5x_up_Aver","Denervation_1_5x_up_Aver","HSPCcouplevsNormal","HSPC couple vs Normal","INSIG1",-0.516163040897864,16523,TRUE,"Yes",0.0107667138062017,0.0277666273429104,106,-0.310296316068732,-1.06368350224201,0.33272030651341,0.33272030651341,NA,"tags=26%, list=15%, signal=23%",106
"Denervation_1_5x_up_Aver","Denervation_1_5x_up_Aver","HSPCcouplevsNormal","HSPC couple vs Normal","NHS",-0.531734680706326,16597,TRUE,"Yes",5.18288732304788e-06,3.69369678738673e-05,106,-0.310296316068732,-1.06368350224201,0.33272030651341,0.33272030651341,NA,"tags=26%, list=15%, signal=23%",106
"Denervation_1_5x_up_Aver","Denervation_1_5x_up_Aver","HSPCcouplevsNormal","HSPC couple vs Normal","AXL",-0.595484406495478,16866,TRUE,"Yes",9.51961862560011e-06,6.23857835327026e-05,106,-0.310296316068732,-1.06368350224201,0.33272030651341,0.33272030651341,NA,"tags=26%, list=15%, signal=23%",106
"Denervation_1_5x_up_Aver","Denervation_1_5x_up_Aver","HSPCcouplevsNormal","HSPC couple vs Normal","EYA4",-0.598730142060382,16878,TRUE,"Yes",1.10426917819576e-07,1.29587557436074e-06,106,-0.310296316068732,-1.06368350224201,0.33272030651341,0.33272030651341,NA,"tags=26%, list=15%, signal=23%",106
"Denervation_1_5x_up_Aver","Denervation_1_5x_up_Aver","HSPCcouplevsNormal","HSPC couple vs Normal","RSPO3",-0.618465768102034,16945,TRUE,"Yes",0.000165705976097799,0.000757167765401442,106,-0.310296316068732,-1.06368350224201,0.33272030651341,0.33272030651341,NA,"tags=26%, list=15%, signal=23%",106
"Denervation_1_5x_up_Aver","Denervation_1_5x_up_Aver","HSPCcouplevsNormal","HSPC couple vs Normal","SGK1",-0.823997296344972,17461,TRUE,"Yes",0.00149996207607087,0.00511991185530095,106,-0.310296316068732,-1.06368350224201,0.33272030651341,0.33272030651341,NA,"tags=26%, list=15%, signal=23%",106
"Denervation_1_5x_up_Aver","Denervation_1_5x_up_Aver","HSPCcouplevsNormal","HSPC couple vs Normal","PHLDA1",-0.853074190150599,17518,TRUE,"Yes",2.73628608525336e-07,2.89501298920865e-06,106,-0.310296316068732,-1.06368350224201,0.33272030651341,0.33272030651341,NA,"tags=26%, list=15%, signal=23%",106
"Denervation_1_5x_up_Aver","Denervation_1_5x_up_Aver","HSPCcouplevsNormal","HSPC couple vs Normal","EDNRB",-0.889618014584065,17589,TRUE,"Yes",2.26988098787742e-05,0.000133922241071066,106,-0.310296316068732,-1.06368350224201,0.33272030651341,0.33272030651341,NA,"tags=26%, list=15%, signal=23%",106
"Denervation_1_5x_up_Aver","Denervation_1_5x_up_Aver","HSPCcouplevsNormal","HSPC couple vs Normal","MRGPRF",-0.91158424896899,17619,TRUE,"Yes",5.39072223429371e-08,7.02495409671302e-07,106,-0.310296316068732,-1.06368350224201,0.33272030651341,0.33272030651341,NA,"tags=26%, list=15%, signal=23%",106
"Denervation_1_5x_up_Aver","Denervation_1_5x_up_Aver","HSPCcouplevsNormal","HSPC couple vs Normal","EDNRA",-0.929864707054775,17648,TRUE,"Yes",2.0758027704189e-07,2.26208956973184e-06,106,-0.310296316068732,-1.06368350224201,0.33272030651341,0.33272030651341,NA,"tags=26%, list=15%, signal=23%",106
"Denervation_1_5x_up_Aver","Denervation_1_5x_up_Aver","HSPCcouplevsNormal","HSPC couple vs Normal","CRYZ",-0.989128331874332,17728,TRUE,"Yes",3.36895091038852e-10,8.57147930505851e-09,106,-0.310296316068732,-1.06368350224201,0.33272030651341,0.33272030651341,NA,"tags=26%, list=15%, signal=23%",106
"Denervation_1_5x_up_Aver","Denervation_1_5x_up_Aver","HSPCcouplevsNormal","HSPC couple vs Normal","IGFBP4",-1.01899256486853,17764,TRUE,"Yes",2.8081225305374e-09,5.31932783000443e-08,106,-0.310296316068732,-1.06368350224201,0.33272030651341,0.33272030651341,NA,"tags=26%, list=15%, signal=23%",106
"Denervation_1_5x_up_Aver","Denervation_1_5x_up_Aver","HSPCcouplevsNormal","HSPC couple vs Normal","CPAMD8",-1.1290384987109,17881,TRUE,"Yes",1.27701062627283e-11,5.38240720113044e-10,106,-0.310296316068732,-1.06368350224201,0.33272030651341,0.33272030651341,NA,"tags=26%, list=15%, signal=23%",106
"Denervation_1_5x_up_Aver","Denervation_1_5x_up_Aver","HSPCcouplevsNormal","HSPC couple vs Normal","HSPB1",-1.51408308052483,18095,TRUE,"Yes",3.56943789396901e-12,1.78503612073782e-10,106,-0.310296316068732,-1.06368350224201,0.33272030651341,0.33272030651341,NA,"tags=26%, list=15%, signal=23%",106
